"","male","union_both","party_close"
"99445",1,0,0.5
"99446",1,0,NA
"99447",1,1,0.5
"99448",0,0,0
"99449",0,1,0
"99450",1,0,0
"99451",1,0,1
"99452",0,0,0.5
"99453",1,0,0.5
"99454",1,0,1
"99455",0,0,1
"99456",1,1,0
"99457",0,0,1
"99458",0,0,1
"99459",0,1,1
"99460",1,NA,NA
"99461",0,0,0
"99462",0,0,NA
"99463",0,1,0.5
"99464",0,0,NA
"99465",1,0,1
"99466",0,1,0
"99467",1,0,0
"99468",0,0,0.5
"99469",1,1,0.5
"99470",1,0,0
"99471",0,0,1
"99472",1,0,0.5
"99473",1,0,0.5
"99474",0,0,0.5
"99475",0,0,0.5
"99476",1,0,0.5
"99477",0,0,0.5
"99478",0,0,1
"99479",1,0,0
"99480",1,0,0.5
"99481",0,0,0.5
"99482",0,1,0.5
"99483",1,NA,1
"99484",1,0,0
"99485",1,0,1
"99486",1,0,1
"99487",0,0,0.5
"99488",1,0,0.5
"99489",0,0,0
"99490",1,0,0.5
"99491",1,0,0
"99492",1,0,0
"99493",1,0,0.5
"99494",0,0,1
"99495",0,0,NA
"99496",1,0,NA
"99497",1,0,NA
"99498",0,0,0.5
"99499",1,NA,NA
"99500",1,0,NA
"99501",1,0,0.5
"99502",1,0,0.5
"99503",0,0,0.5
"99504",0,0,NA
"99505",0,0,1
"99506",1,0,0.5
"99507",1,0,1
"99508",0,0,1
"99509",1,1,1
"99510",0,NA,0.5
"99511",0,1,0.5
"99512",1,0,0
"99513",0,0,0
"99514",0,1,NA
"99515",0,0,0.5
"99516",0,0,0.5
"99517",0,0,0.5
"99518",1,0,NA
"99519",1,0,1
"99520",0,0,0.5
"99521",1,0,0
"99522",1,0,NA
"99523",0,0,1
"99524",0,0,1
"99525",1,0,NA
"99526",0,0,0.5
"99527",0,0,NA
"99528",1,NA,1
"99529",1,0,0.5
"99530",0,0,0
"99531",1,1,NA
"99532",0,0,NA
"99533",1,0,NA
"99534",1,0,1
"99535",0,0,NA
"99536",0,0,1
"99537",0,0,NA
"99538",0,1,0.5
"99539",1,0,0.5
"99540",1,0,1
"99541",0,0,0.5
"99542",0,1,1
"99543",1,0,0.5
"99544",1,0,0
"99545",1,0,0
"99546",1,NA,0
"99547",1,0,NA
"99548",1,0,0.5
"99549",1,0,1
"99550",1,0,1
"99551",1,1,0.5
"99552",1,0,1
"99553",0,0,0
"99554",1,1,1
"99555",1,0,1
"99556",1,0,0
"99557",0,0,0.5
"99558",0,0,0
"99559",0,1,0.5
"99560",1,0,0.5
"99561",0,0,1
"99562",1,0,0.5
"99563",1,0,0
"99564",1,0,NA
"99565",0,1,1
"99566",1,0,0
"99567",0,0,1
"99568",0,0,NA
"99569",1,0,1
"99570",0,0,1
"99571",0,NA,1
"99572",1,0,1
"99573",1,0,0.5
"99574",1,0,NA
"99575",1,1,NA
"99576",1,0,NA
"99577",0,0,0.5
"99578",0,0,1
"99579",0,0,1
"99580",0,1,NA
"99581",0,0,1
"99582",0,1,1
"99583",0,0,0.5
"99584",1,0,NA
"99585",0,1,0.5
"99586",0,0,0.5
"99587",0,0,0.5
"99588",1,0,0.5
"99589",0,0,1
"99590",1,0,0.5
"99591",1,0,1
"99592",0,1,0.5
"99593",0,0,0.5
"99594",1,1,1
"99595",1,1,1
"99596",1,0,0
"99597",1,1,0.5
"99598",1,1,0.5
"99599",0,0,0.5
"99600",1,0,0.5
"99601",0,1,0
"99602",0,0,NA
"99603",1,1,1
"99604",0,0,NA
"99605",0,1,0.5
"99606",0,0,1
"99607",0,1,0.5
"99608",0,0,0.5
"99609",1,0,0
"99610",0,1,0.5
"99611",1,0,0.5
"99612",1,1,NA
"99613",1,1,0.5
"99614",0,1,NA
"99615",0,1,NA
"99616",1,0,0.5
"99617",0,0,0.5
"99618",0,0,0.5
"99619",0,0,0
"99620",1,0,0
"99621",0,0,0.5
"99622",1,0,1
"99623",1,1,0
"99624",0,0,0.5
"99625",1,NA,1
"99626",1,0,1
"99627",0,0,0
"99628",0,0,NA
"99629",0,1,0.5
"99630",0,0,0.5
"99631",0,0,0.5
"99632",0,0,NA
"99633",1,0,0.5
"99634",0,0,NA
"99635",1,0,0
"99636",0,1,NA
"99637",1,1,1
"99638",0,0,0.5
"99639",0,0,NA
"99640",0,1,0.5
"99641",0,0,0.5
"99642",1,1,0
"99643",1,0,0
"99644",1,0,NA
"99645",1,0,0.5
"99646",1,0,0.5
"99647",1,1,0.5
"99648",0,0,1
"99649",0,1,NA
"99650",0,0,0.5
"99651",0,1,0
"99652",0,0,0.5
"99653",0,0,0.5
"99654",0,0,0.5
"99655",0,0,1
"99656",1,0,1
"99657",0,0,0
"99658",1,1,0
"99659",1,0,1
"99660",1,0,0
"99661",1,0,0.5
"99662",0,0,0.5
"99663",0,1,0.5
"99664",1,0,1
"99665",0,0,0.5
"99666",0,0,0.5
"99667",1,0,0.5
"99668",1,0,NA
"99669",0,0,NA
"99670",1,0,NA
"99671",0,0,NA
"99672",0,0,0.5
"99673",1,1,0
"99674",0,0,1
"99675",0,1,1
"99676",1,0,0
"99677",0,0,1
"99678",0,0,0.5
"99679",1,1,NA
"99680",0,0,NA
"99681",1,1,0
"99682",0,1,0.5
"99683",1,0,0
"99684",1,0,0.5
"99685",1,0,1
"99686",0,0,NA
"99687",1,0,NA
"99688",1,0,1
"99689",1,0,0
"99690",0,0,0
"99691",0,0,0.5
"99692",0,0,0.5
"99693",1,0,NA
"99694",0,0,0.5
"99695",0,0,1
"99696",0,1,NA
"99697",1,0,0.5
"99698",1,0,0
"99699",1,0,0
"99700",0,0,1
"99701",0,0,1
"99702",1,0,1
"99703",1,0,NA
"99704",0,0,1
"99705",0,0,NA
"99706",1,0,0.5
"99707",0,0,0.5
"99708",1,0,0
"99709",1,0,0.5
"99710",1,0,0.5
"99711",0,0,1
"99712",1,0,1
"99713",1,0,0.5
"99714",1,0,1
"99715",0,0,0
"99716",1,0,0
"99717",0,0,0.5
"99718",0,1,0.5
"99719",1,0,0.5
"99720",0,0,1
"99721",1,0,0.5
"99722",1,0,1
"99723",0,0,0.5
"99724",0,1,NA
"99725",1,0,0
"99726",1,0,0.5
"99727",0,0,1
"99728",1,0,0.5
"99729",1,0,NA
"99730",1,1,0.5
"99731",0,1,0.5
"99732",0,0,0.5
"99733",0,0,NA
"99734",0,0,0.5
"99735",0,0,NA
"99736",1,0,0.5
"99737",0,0,1
"99738",1,0,0
"99739",0,0,1
"99740",1,0,1
"99741",1,1,1
"99742",0,0,NA
"99743",0,0,0.5
"99744",0,0,0.5
"99745",1,0,0
"99746",0,0,0.5
"99747",1,0,0.5
"99748",1,0,1
"99749",0,1,1
"99750",1,0,0.5
"99751",1,0,0.5
"99752",1,1,0
"99753",0,1,0
"99754",0,0,0
"99755",0,0,1
"99756",0,1,0
"99757",0,0,1
"99758",0,0,0.5
"99759",1,0,0.5
"99760",1,0,0.5
"99761",1,0,NA
"99762",0,0,1
"99763",0,0,0.5
"99764",1,0,0.5
"99765",1,0,NA
"99766",1,0,1
"99767",1,0,NA
"99768",1,0,1
"99769",0,0,0.5
"99770",1,0,0.5
"99771",0,0,0
"99772",1,1,1
"99773",1,1,0.5
"99774",1,0,0.5
"99775",0,0,0.5
"99776",0,0,0.5
"99777",1,0,0
"99778",0,0,1
"99779",1,0,0.5
"99780",1,0,1
"99781",1,0,0.5
"99782",1,0,0.5
"99783",1,0,0.5
"99784",0,1,0.5
"99785",0,0,0.5
"99786",1,0,0.5
"99787",0,0,NA
"99788",1,0,1
"99789",0,0,0
"99790",0,1,1
"99791",0,0,0.5
"99792",0,1,0.5
"99793",0,0,0.5
"99794",1,1,0.5
"99795",1,0,NA
"99796",1,0,1
"99797",0,0,0.5
"99798",0,0,NA
"99799",0,0,0
"99800",1,0,NA
"99801",1,0,NA
"99802",0,1,1
"99803",0,1,0.5
"99804",1,0,1
"99805",0,0,NA
"99806",0,0,1
"99807",0,0,0
"99808",0,0,0
"99809",0,0,NA
"99810",1,0,0.5
"99811",1,0,0
"99812",1,0,NA
"99813",0,1,1
"99814",1,0,1
"99815",1,0,0
"99816",1,1,0.5
"99817",0,0,0.5
"99818",1,1,NA
"99819",1,0,1
"99820",0,1,0.5
"99821",0,0,0.5
"99822",0,0,1
"99823",1,0,0
"99824",0,1,1
"99825",0,0,0.5
"99826",0,1,NA
"99827",0,1,1
"99828",0,0,0.5
"99829",1,0,0.5
"99830",1,0,NA
"99831",1,0,0.5
"99832",1,1,1
"99833",1,1,1
"99834",1,0,0.5
"99835",0,1,0.5
"99836",1,0,0.5
"99837",0,0,1
"99838",0,NA,1
"99839",0,1,0.5
"99840",1,0,1
"99841",0,0,0.5
"99842",1,0,NA
"99843",1,0,NA
"99844",0,0,0.5
"99845",0,0,0
"99846",0,0,0.5
"99847",1,0,1
"99848",0,0,0.5
"99849",1,0,NA
"99850",0,0,0.5
"99851",1,0,1
"99852",0,0,1
"99853",0,0,0.5
"99854",1,0,0.5
"99855",1,0,0.5
"99856",0,0,0
"99857",1,1,NA
"99858",0,0,1
"99859",0,0,0.5
"99860",1,0,0.5
"99861",1,0,1
"99862",1,0,0.5
"99863",1,0,NA
"99864",0,0,0.5
"99865",1,0,0.5
"99866",0,0,0.5
"99867",1,0,0
"99868",1,0,1
"99869",0,1,1
"99870",1,0,0
"99871",1,0,0
"99872",0,0,0.5
"99873",0,0,0.5
"99874",1,1,0.5
"99875",1,1,0.5
"99876",1,0,NA
"99877",1,0,0
"99878",0,0,1
"99879",0,0,1
"99880",1,0,0
"99881",1,0,1
"99882",0,0,0.5
"99883",0,0,0.5
"99884",1,0,0
"99885",0,0,0.5
"99886",0,0,1
"99887",0,0,1
"99888",1,0,NA
"99889",0,1,0.5
"99890",0,0,0.5
"99891",1,0,0.5
"99892",1,0,1
"99893",1,0,0.5
"99894",1,0,1
"99895",0,0,1
"99896",1,1,0
"99897",1,0,0.5
"99898",0,1,0
"99899",1,0,1
"99900",1,0,0.5
"99901",0,0,0.5
"99902",0,0,0.5
"99903",0,1,NA
"99904",0,0,0.5
"99905",0,0,0.5
"99906",1,0,0.5
"99907",1,0,0.5
"99908",1,0,1
"99909",0,0,1
"99910",1,0,0.5
"99911",1,0,1
"99912",0,0,1
"99913",0,0,NA
"99914",0,0,0.5
"99915",1,0,0
"99916",0,0,0.5
"99917",1,0,1
"99918",0,1,0.5
"99919",1,0,1
"99920",1,0,0.5
"99921",0,0,0.5
"99922",0,0,1
"99923",1,0,0.5
"99924",1,1,1
"99925",1,0,1
"99926",0,0,1
"99927",0,1,1
"99928",0,0,NA
"99929",0,0,NA
"99930",0,0,1
"99931",1,0,0.5
"99932",1,0,0.5
"99933",0,NA,0
"99934",1,0,NA
"99935",0,0,0.5
"99936",0,0,NA
"99937",0,0,0.5
"99938",1,1,NA
"99939",1,1,0.5
"99940",0,0,0.5
"99941",0,0,NA
"99942",0,1,0.5
"99943",1,0,0.5
"99944",0,0,NA
"99945",1,0,0.5
"99946",0,0,NA
"99947",1,1,0.5
"99948",0,0,1
"99949",0,0,0
"99950",0,0,1
"99951",1,1,0
"99952",0,0,1
"99953",1,0,1
"99954",0,NA,0.5
"99955",1,1,0.5
"99956",1,1,1
"99957",1,1,0
"99958",0,0,0
"99959",0,0,0.5
"99960",1,0,1
"99961",1,0,0
"99962",0,0,1
"99963",1,0,0.5
"99964",0,0,0.5
"99965",1,0,0.5
"99966",NA,0,NA
"99967",0,0,0.5
"99968",1,0,1
"99969",0,0,1
"99970",0,0,0.5
"99971",0,0,NA
"99972",0,0,0
"99973",1,0,0.5
"99974",1,0,0.5
"99975",0,0,0.5
"99976",1,1,0
"99977",1,0,0
"99978",0,0,NA
"99979",1,1,0.5
"99980",0,1,0.5
"99981",1,0,NA
"99982",0,0,0.5
"99983",1,0,0.5
"99984",0,0,0
"99985",1,0,0.5
"99986",0,0,NA
"99987",0,0,0.5
"99988",1,0,0.5
"99989",1,0,1
"99990",0,0,0.5
"99991",1,1,0.5
"99992",1,0,0
"99993",0,0,1
"99994",0,0,0.5
"99995",0,0,0.5
"99996",1,0,1
"99997",0,0,0
"99998",0,0,0.5
"99999",0,0,1
"100000",1,0,0.5
"100001",1,0,NA
"100002",1,0,0.5
"100003",1,1,1
"100004",0,0,NA
"100005",1,0,1
"100006",1,1,1
"100007",0,0,0.5
"100008",1,0,NA
"100009",0,0,0.5
"100010",0,0,0.5
"100011",0,0,1
"100012",0,0,0
"100013",1,0,1
"100014",1,0,0.5
"100015",0,0,NA
"100016",1,0,0.5
"100017",1,1,NA
"100018",0,0,0.5
"100019",0,0,1
"100020",0,0,0.5
"100021",0,0,1
"100022",0,0,0.5
"100023",0,0,NA
"100024",1,0,0
"100025",1,0,0
"100026",0,0,1
"100027",0,0,0.5
"100028",0,0,0.5
"100029",0,0,NA
"100030",1,0,0.5
"100031",0,0,NA
"100032",0,1,0
"100033",0,0,0.5
"100034",0,0,0.5
"100035",0,0,0.5
"100036",0,0,NA
"100037",1,1,0
"100038",0,0,0.5
"100039",1,0,0.5
"100040",1,0,NA
"100041",0,0,NA
"100042",1,0,1
"100043",1,0,1
"100044",0,0,NA
"100045",0,0,0
"100046",1,0,1
"100047",0,0,0.5
"100048",0,0,0.5
"100049",1,0,0.5
"100050",0,0,0.5
"100051",1,0,NA
"100052",0,0,0.5
"100053",0,0,0.5
"100054",0,0,1
"100055",0,0,NA
"100056",0,0,0.5
"100057",0,0,0.5
"100058",0,0,NA
"100059",1,1,0.5
"100060",1,0,1
"100061",0,1,NA
"100062",0,0,NA
"100063",1,0,1
"100064",1,0,0.5
"100065",0,0,1
"100066",1,1,0.5
"100067",0,0,0.5
"100068",1,0,NA
"100069",0,0,NA
"100070",0,0,1
"100071",0,1,NA
"100072",1,0,NA
"100073",1,0,0
"100074",1,1,0
"100075",1,0,NA
"100076",0,1,0
"100077",1,0,0.5
"100078",1,0,0.5
"100079",0,0,1
"100080",1,1,0.5
"100081",1,1,0.5
"100082",1,0,0.5
"100083",1,0,1
"100084",0,0,1
"100085",1,1,0
"100086",0,1,NA
"100087",1,0,0.5
"100088",0,0,1
"100089",0,0,0.5
"100090",1,1,0.5
"100091",1,0,1
"100092",0,0,NA
"100093",1,1,0.5
"100094",1,0,NA
"100095",1,0,0.5
"100096",0,0,0.5
"100097",1,0,0.5
"100098",0,0,0.5
"100099",1,0,0.5
"100100",0,0,0.5
"100101",1,0,0.5
"100102",0,1,0
"100103",1,1,1
"100104",0,0,0.5
"100105",1,NA,0.5
"100106",0,0,0
"100107",1,0,NA
"100108",0,0,0.5
"100109",1,0,0
"100110",0,0,1
"100111",0,0,0.5
"100112",1,0,0
"100113",0,1,1
"100114",0,0,0.5
"100115",1,0,0.5
"100116",0,0,NA
"100117",0,0,NA
"100118",0,0,NA
"100119",1,0,0
"100120",0,0,NA
"100121",0,0,NA
"100122",1,0,NA
"100123",1,0,1
"100124",1,0,0.5
"100125",0,0,0.5
"100126",0,1,0
"100127",0,1,0.5
"100128",1,0,0.5
"100129",1,0,1
"100130",0,0,1
"100131",1,0,0
"100132",1,0,0.5
"100133",0,0,0.5
"100134",1,0,NA
"100135",0,0,0.5
"100136",1,0,NA
"100137",1,0,1
"100138",1,0,0.5
"100139",0,1,0.5
"100140",1,1,0.5
"100141",1,1,0.5
"100142",1,1,0.5
"100143",0,0,0.5
"100144",1,0,0.5
"100145",0,0,0
"100146",0,1,0.5
"100147",0,0,0.5
"100148",0,0,0.5
"100149",1,0,NA
"100150",1,0,0.5
"100151",0,0,0.5
"100152",0,0,NA
"100153",0,0,0.5
"100154",0,0,0
"100155",1,0,0.5
"100156",1,0,0.5
"100157",0,0,1
"100158",1,0,1
"100159",0,0,0.5
"100160",1,0,0
"100161",0,1,NA
"100162",1,0,1
"100163",1,0,NA
"100164",1,1,0.5
"100165",0,1,0.5
"100166",0,1,NA
"100167",1,0,1
"100168",0,0,0.5
"100169",0,0,0.5
"100170",0,0,0.5
"100171",0,0,0
"100172",0,0,NA
"100173",0,0,1
"100174",0,0,0.5
"100175",0,1,0.5
"100176",1,0,0.5
"100177",1,0,0.5
"100178",0,0,1
"100179",1,0,0.5
"100180",0,1,0.5
"100181",0,0,0.5
"100182",1,0,1
"100183",0,0,NA
"100184",0,0,1
"100185",1,0,0.5
"100186",1,0,NA
"100187",1,0,0
"100188",0,0,0
"100189",1,0,1
"100190",0,1,0.5
"100191",0,1,0.5
"100192",1,0,1
"100193",1,0,0
"100194",0,1,NA
"100195",0,1,NA
"100196",1,0,0
"100197",0,1,0.5
"100198",0,0,NA
"100199",0,0,0.5
"100200",1,0,0
"100201",0,1,1
"100202",0,0,0
"100203",1,0,0.5
"100204",1,0,0.5
"100205",1,0,0
"100206",0,0,0.5
"100207",0,0,0.5
"100208",0,0,0.5
"100209",0,NA,NA
"100210",0,0,0
"100211",0,0,0
"100212",1,1,NA
"100213",0,0,NA
"100214",0,0,0.5
"100215",1,0,0
"100216",0,0,0.5
"100217",0,0,0.5
"100218",1,0,1
"100219",1,0,0.5
"100220",0,0,1
"100221",0,0,0
"100222",0,0,NA
"100223",1,0,0.5
"100224",0,0,0.5
"100225",0,0,1
"100226",1,0,0.5
"100227",0,1,0.5
"100228",0,0,NA
"100229",0,0,0.5
"100230",0,0,0
"100231",1,0,1
"100232",0,0,1
"100233",0,0,0.5
"100234",0,0,0.5
"100235",0,0,0.5
"100236",1,0,0.5
"100237",0,1,0.5
"100238",1,1,0.5
"100239",0,0,NA
"100240",1,1,0
"100241",1,0,0.5
"100242",0,0,1
"100243",1,0,0
"100244",0,0,0.5
"100245",1,0,1
"100246",1,0,0.5
"100247",0,0,0
"100248",0,0,0
"100249",0,1,NA
"100250",1,0,1
"100251",0,0,0
"100252",1,1,0
"100253",0,0,0.5
"100254",1,0,0.5
"100255",1,0,0.5
"100256",0,1,1
"100257",0,0,NA
"100258",0,0,0
"100259",0,0,NA
"100260",1,0,0
"100261",1,0,NA
"100262",0,0,0
"100263",0,0,1
"100264",1,0,0.5
"100265",1,0,NA
"100266",NA,0,0
"100267",0,1,NA
"100268",0,0,0.5
"100269",1,0,NA
"100270",1,0,1
"100271",1,0,1
"100272",0,0,1
"100273",1,0,1
"100274",1,0,0
"100275",0,0,1
"100276",0,0,0.5
"100277",1,0,0.5
"100278",0,1,0
"100279",1,NA,NA
"100280",1,0,0.5
"100281",0,0,0
"100282",1,0,0.5
"100283",1,1,NA
"100284",1,0,NA
"100285",1,0,0.5
"100286",0,0,0.5
"100287",0,0,1
"100288",0,0,NA
"100289",1,0,0
"100290",0,0,0.5
"100291",0,0,0
"100292",0,0,0
"100293",1,0,0.5
"100294",0,1,NA
"100295",1,0,0.5
"100296",0,0,0.5
"100297",1,1,0.5
"100298",0,0,0
"100299",0,1,0.5
"100300",0,0,0
"100301",0,0,0.5
"100302",0,0,0
"100303",1,1,0
"100304",0,0,NA
"100305",1,0,0
"100306",0,1,0.5
"100307",0,1,0.5
"100308",1,0,1
"100309",0,0,0
"100310",1,0,0.5
"100311",1,0,1
"100312",0,1,NA
"100313",0,0,1
"100314",1,0,0.5
"100315",0,0,0.5
"100316",1,0,1
"100317",0,0,1
"100318",0,0,NA
"100319",0,0,0.5
"100320",0,0,NA
"100321",1,0,1
"100322",0,1,0
"100323",0,1,0.5
"100324",0,0,NA
"100325",1,0,NA
"100326",0,0,NA
"100327",1,0,0.5
"100328",1,0,0.5
"100329",0,0,1
"100330",1,0,1
"100331",0,0,0.5
"100332",1,0,0.5
"100333",1,0,1
"100334",0,0,1
"100335",0,0,1
"100336",1,0,0.5
"100337",0,0,NA
"100338",0,0,NA
"100339",1,1,1
"100340",0,1,NA
"100341",1,1,0.5
"100342",1,0,NA
"100343",1,0,0.5
"100344",0,0,1
"100345",1,0,0.5
"100346",1,0,0
"100347",0,0,NA
"100348",1,0,0.5
"100349",0,0,0.5
"100350",0,0,1
"100351",1,0,0.5
"100352",0,0,1
"100353",1,0,0.5
"100354",0,0,1
"100355",0,0,1
"100356",1,0,0.5
"100357",0,0,0.5
"100358",1,0,0.5
"100359",0,0,0
"100360",0,0,1
"100361",1,1,1
"100362",0,0,0.5
"100363",0,0,0.5
"100364",1,1,1
"100365",0,0,NA
"100366",0,0,0.5
"100367",0,1,1
"100368",1,0,0.5
"100369",0,0,NA
"100370",0,1,0.5
"100371",0,0,1
"100372",0,0,0.5
"100373",1,0,1
"100374",1,0,NA
"100375",0,0,1
"100376",0,0,1
"100377",0,0,0
"100378",0,0,0.5
"100379",1,0,0.5
"100380",0,0,0.5
"100381",1,0,1
"100382",0,1,1
"100383",0,1,0.5
"100384",0,0,0.5
"100385",1,0,0.5
"100386",1,1,1
"100387",0,0,NA
"100388",1,0,0.5
"100389",1,0,0.5
"100390",0,0,NA
"100391",1,1,NA
"100392",1,1,0.5
"100393",0,0,NA
"100394",1,0,0.5
"100395",0,0,0
"100396",1,0,0.5
"100397",0,0,1
"100398",0,1,1
"100399",0,0,1
"100400",0,0,1
"100401",1,1,1
"100402",0,0,1
"100403",1,0,NA
"100404",0,0,NA
"100405",0,NA,0.5
"100406",1,1,0.5
"100407",0,1,NA
"100408",1,0,0
"100409",0,0,0.5
"100410",1,1,0.5
"100411",0,0,0.5
"100412",1,0,0.5
"100413",0,0,NA
"100414",0,0,NA
"100415",1,0,1
"100416",0,0,NA
"100417",1,0,NA
"100418",0,0,0.5
"100419",0,0,0
"100420",0,0,1
"100421",0,1,0
"100422",1,0,0.5
"100423",1,0,1
"100424",0,0,NA
"100425",1,0,1
"100426",0,1,0.5
"100427",1,0,1
"100428",0,0,0
"100429",1,0,1
"100430",1,0,0.5
"100431",1,1,NA
"100432",0,0,1
"100433",0,0,0.5
"100434",0,1,0.5
"100435",0,0,1
"100436",1,1,0
"100437",1,0,0.5
"100438",1,0,0
"100439",1,0,1
"100440",1,0,0.5
"100441",0,0,NA
"100442",NA,1,0.5
"100443",0,0,1
"100444",1,0,0.5
"100445",1,0,1
"100446",0,0,NA
"100447",0,0,1
"100448",0,0,NA
"100449",0,0,0.5
"100450",0,0,1
"100451",1,0,1
"100452",0,0,0.5
"100453",1,0,0.5
"100454",0,0,0.5
"100455",0,0,1
"100456",0,0,0.5
"100457",1,0,0.5
"100458",0,0,0
"100459",1,0,0.5
"100460",0,1,0.5
"100461",0,1,NA
"100462",1,0,0.5
"100463",0,0,0.5
"100464",1,0,NA
"100465",1,0,0.5
"100466",0,0,0.5
"100467",0,0,NA
"100468",0,0,0.5
"100469",0,0,1
"100470",0,0,1
"100471",1,0,1
"100472",1,1,0.5
"100473",0,0,0.5
"100474",0,1,NA
"100475",0,0,0
"100476",0,0,NA
"100477",0,0,NA
"100478",1,0,1
"100479",0,0,NA
"100480",0,0,1
"100481",1,0,1
"100482",0,1,0
"100483",1,0,NA
"100484",0,1,0.5
"100485",0,0,NA
"100486",0,0,0.5
"100487",0,0,0.5
"100488",0,0,1
"100489",1,0,1
"100490",0,0,0.5
"100491",1,0,0.5
"100492",1,0,1
"100493",1,0,0.5
"100494",1,1,0
"100495",1,1,NA
"100496",1,0,0.5
"100497",0,0,0
"100498",0,1,1
"100499",0,0,0
"100500",1,0,0
"100501",0,0,0.5
"100502",1,0,0
"100503",0,0,NA
"100504",0,1,NA
"100505",1,0,1
"100506",1,0,0.5
"100507",0,1,0.5
"100508",1,0,1
"100509",0,0,0.5
"100510",0,1,1
"100511",0,1,NA
"100512",0,1,0.5
"100513",0,0,0.5
"100514",1,0,1
"100515",1,0,0.5
"100516",0,0,0.5
"100517",0,0,1
"100518",0,0,0.5
"100519",0,1,0.5
"100520",0,0,NA
"100521",0,0,NA
"100522",1,0,1
"100523",1,1,NA
"100524",0,0,0.5
"100525",1,0,0.5
"100526",1,0,1
"100527",1,0,0
"100528",0,0,NA
"100529",1,0,0.5
"100530",0,0,NA
"100531",1,0,0.5
"100532",0,0,0.5
"100533",1,0,0
"100534",1,0,0.5
"100535",0,NA,1
"100536",1,0,NA
"100537",1,0,0
"100538",0,0,0.5
"100539",1,0,0
"100540",1,0,0.5
"100541",0,0,0.5
"100542",0,0,NA
"100543",0,0,0
"100544",0,0,0.5
"100545",1,1,NA
"100546",0,0,NA
"100547",0,0,0.5
"100548",0,1,0.5
"100549",1,0,NA
"100550",1,0,NA
"100551",1,0,NA
"100552",1,1,0.5
"100553",1,1,0.5
"100554",1,0,1
"100555",1,0,0.5
"100556",0,0,NA
"100557",0,0,1
"100558",1,0,0.5
"100559",0,0,0.5
"100560",NA,0,0.5
"100561",0,0,0.5
"100562",0,0,0.5
"100563",1,1,0
"100564",1,1,NA
"100565",0,1,0.5
"100566",1,0,0.5
"100567",0,0,1
"100568",0,0,0.5
"100569",1,1,1
"100570",0,0,0.5
"100571",0,0,0.5
"100572",1,0,0.5
"100573",1,0,0.5
"100574",1,0,0.5
"100575",0,0,0.5
"100576",1,0,NA
"100577",1,0,NA
"100578",0,0,0
"100579",0,0,1
"100580",1,0,1
"100581",1,0,0
"100582",0,0,NA
"100583",0,0,NA
"100584",0,0,0.5
"100585",0,0,0.5
"100586",1,1,1
"100587",0,0,0.5
"100588",1,1,1
"100589",1,0,0.5
"100590",1,0,1
"100591",0,0,1
"100592",1,0,0.5
"100593",0,0,0.5
"100594",0,0,NA
"100595",1,0,1
"100596",1,0,1
"100597",0,0,0.5
"100598",1,0,NA
"100599",1,1,0.5
"100600",1,0,0.5
"100601",0,1,0.5
"100602",0,0,NA
"100603",1,0,0.5
"100604",0,0,0
"100605",0,0,0.5
"100606",0,0,0.5
"100607",0,1,1
"100608",0,1,1
"100609",1,0,NA
"100610",1,0,0
"100611",0,0,0.5
"100612",1,0,NA
"100613",1,0,1
"100614",0,1,0.5
"100615",0,0,0
"100616",1,1,0.5
"100617",0,0,0
"100618",0,1,0.5
"100619",0,0,0
"100620",0,0,1
"100621",1,0,NA
"100622",0,0,0
"100623",1,0,0.5
"100624",1,0,0.5
"100625",0,0,NA
"100626",0,0,1
"100627",1,0,0
"100628",0,0,0
"100629",1,0,0
"100630",0,0,0
"100631",1,0,0.5
"100632",1,1,1
"100633",0,0,0.5
"100634",1,0,NA
"100635",0,0,0.5
"100636",1,0,NA
"100637",0,0,0.5
"100638",0,1,NA
"100639",0,0,NA
"100640",0,NA,1
"100641",1,1,1
"100642",1,1,1
"100643",1,0,0.5
"100644",1,0,0.5
"100645",0,0,NA
"100646",1,0,1
"100647",1,1,1
"100648",1,0,1
"100649",0,1,1
"100650",0,0,0.5
"100651",0,0,0.5
"100652",1,0,1
"100653",0,0,1
"100654",0,0,0.5
"100655",0,0,0.5
"100656",1,0,1
"100657",1,0,1
"100658",0,1,0.5
"100659",0,0,0.5
"100660",1,1,1
"100661",1,1,NA
"100662",0,0,0
"100663",0,0,0.5
"100664",1,0,1
"100665",0,0,0.5
"100666",1,1,0.5
"100667",0,0,NA
"100668",1,0,0
"100669",0,0,0
"100670",1,1,0
"100671",1,0,0.5
"100672",0,0,1
"100673",0,0,0.5
"100674",1,0,0
"100675",0,1,NA
"100676",0,0,0
"100677",1,1,0
"100678",0,0,0.5
"100679",0,0,1
"100680",1,0,0
"100681",1,0,0
"100682",0,0,NA
"100683",0,0,0.5
"100684",1,0,0.5
"100685",0,0,0.5
"100686",0,0,NA
"100687",1,1,0.5
"100688",1,0,1
"100689",1,0,1
"100690",0,1,0.5
"100691",0,1,0
"100692",0,0,0.5
"100693",1,0,0.5
"100694",1,0,1
"100695",1,1,0.5
"100696",1,0,1
"100697",0,0,0.5
"100698",1,0,0.5
"100699",0,0,NA
"100700",0,0,NA
"100701",0,1,0.5
"100702",1,0,0.5
"100703",0,0,0.5
"100704",1,0,0.5
"100705",0,0,0.5
"100706",1,0,0
"100707",1,1,1
"100708",0,0,1
"100709",1,1,NA
"100710",0,0,0.5
